framework,category,row_count,mode,instrumentation_enabled,warmup_runs,measured_runs,mean_ms,median_ms,minimum_ms,maximum_ms,standard_deviation_ms,p90_ms,preparation_ms,alignment_ms,decision_ms,controller_ms,policy_ms,session_ms,setup_ms,position_ms,diagnostics_ms,normalization_ms,serialization_ms,manifest_ms,memory_bytes,repeated_indicator_calculations
vwap_mean_reversion,mean_reversion,10000,stateless,False,1,5,2938.1402799859643,2934.6831999719143,2909.4602999975905,2984.19190000277,24.865176367925454,2964.762219996192,2.917519956827164,62.5945400679484,1844.6527999360117,0.0,0.0,0.0,0.0,0.0,178.9754412835464,196.98551932815465,183.4608593257144,0.0123399775475263,16959029,0
williams_r_reversal,mean_reversion,10000,stateless,False,1,5,4259.077059989795,4245.450900052674,4227.960999938659,4323.16589995753,33.84516107784513,4298.386020003818,3.270879969932139,61.148180020973086,3070.025740610436,0.0,0.0,0.0,0.0,0.0,225.4023202927783,233.35930139292032,219.33352143969387,0.0136600108817219,16959044,0
zscore_mean_reversion,mean_reversion,10000,stateless,False,1,5,3125.2932799980044,3156.799799995497,2893.291600048542,3222.916999948211,119.3914559870302,3215.8698399784043,3.472399991005659,74.2182600311935,1925.6809363840148,0.0,0.0,0.0,0.0,0.0,200.81496161874384,215.6943627400324,200.89676273055372,0.0154800014570355,16979029,0
adx_trend_following,trend_following,10000,stateful,False,1,5,3321.7497600009665,3318.9808999886736,3268.141799955629,3404.4299999950454,46.778905486438326,3374.477640003897,3.136239992454648,63.8734799809754,1981.4312403323129,0.0,0.0,0.0,0.0,0.0,195.36749680992216,226.37288018595427,192.9575001820922,0.225380016490817,28099032,0
aroon_trend,trend_following,10000,stateful,False,1,5,3491.250339988619,3497.3431000253186,3442.035599960945,3540.91670003254,34.324106785217275,3528.4285000292584,3.220220003277064,63.229440012946725,2161.21512085665,0.0,0.0,0.0,0.0,0.0,195.57700215373188,228.99636023212224,195.65856028348207,0.2399600110948085,28019038,0
atr_volatility_breakout,breakout,10000,stateful,False,1,5,3294.858219986781,3268.764500040561,3262.118499958888,3409.429799998179,57.361114022658434,3353.676600009203,3.2651599729433656,65.68060000427067,1953.362901136279,0.0,0.0,0.0,0.0,0.0,197.0811001956463,228.82764115929604,194.9091811431572,0.2734799869358539,28139032,0
bollinger_mean_reversion,mean_reversion,10000,stateful,False,1,5,2199.242560006678,2200.078299967572,2064.398600021377,2380.2316000219434,120.16409963210587,2338.592360028997,3.2001799903810024,62.5338800251484,891.3311599520966,0.0,0.0,0.0,0.0,0.0,186.44199760165063,218.3397794840857,182.4478394817561,0.2402200363576412,28149026,0
bollinger_squeeze_breakout,breakout,10000,stateful,False,1,5,3352.9099999926984,3328.9377000182867,3301.1288000270724,3435.618899995461,47.23643467862032,3410.2458599954844,3.148599970154464,66.76572000142187,1963.8193999882787,0.0,0.0,0.0,0.0,0.0,202.47943671420217,232.2357209166512,197.7905609179288,0.2894999692216515,29378739,0
cci_trend_pullback,momentum,10000,stateful,False,1,5,4799.524619989097,4813.882100046612,4723.272899980657,4864.174799993634,46.512222106186016,4844.766559964046,3.547639981843531,65.57976000476629,3263.775418070145,0.0,0.0,0.0,0.0,0.0,251.58608064521104,266.56696216668934,232.0276821963489,0.340640009380877,29218252,0
chandelier_exit_trend,trend_following,10000,stateful,False,1,5,3569.715980021283,3597.314800019376,3446.9207000220194,3646.9068001024425,71.78746211296631,3637.081640027464,3.0755399726331234,65.47016000840813,2198.627742496319,0.0,0.0,0.0,0.0,0.0,204.43103618454188,234.86555968411267,199.47239968460053,0.2319599734619259,28119038,0
connors_rsi_mean_reversion,mean_reversion,10000,stateful,False,1,5,3446.893380046822,3341.1879000486806,3292.421800084412,3813.053300022148,189.89279178717416,3666.5057400008654,3.5922400187700987,66.95563995745033,1994.413619209081,0.0,0.0,0.0,0.0,0.0,214.43683865945783,241.2919412367046,205.29620125889775,0.3095599822700023,29368039,0
donchian_breakout,breakout,10000,stateful,False,1,5,2734.7592800157145,2705.4292999673635,2684.259800007567,2852.363000041805,61.78674959783263,2807.2892000200227,3.7433800287544727,68.56551999226213,1399.2099615978077,0.0,0.0,0.0,0.0,0.0,187.70318208262324,221.4224576484412,186.81497767101973,0.2353199757635593,28079032,0
dual_moving_average_crossover,trend_following,10000,stateful,False,1,5,3352.88110000547,3331.503599998541,3301.641200087033,3448.120499961078,52.838327595245104,3416.6376600041986,3.15857999958098,66.21644000988454,1990.4354625148696,0.0,0.0,0.0,0.0,0.0,202.27190228179097,230.06951899733397,196.79533899761736,0.8928399533033371,28199032,0
elder_impulse_system,momentum,10000,stateful,False,1,5,3824.477899982594,3723.367700004019,3670.395000022836,4063.486999948509,156.65334076341975,4021.303999959491,3.5296399844810367,71.27368000801653,2385.219540679828,0.0,0.0,0.0,0.0,0.0,213.8347613159567,241.71944020781663,205.60760020744056,0.2511600032448768,28109038,0
ema_ribbon_trend,trend_following,10000,stateful,False,1,5,3316.3089599926025,3315.2524000033736,3272.751900018193,3380.2202999359,35.986329464417096,3355.7430199580267,3.117799945175648,67.65332003124058,1955.4815804120155,0.0,0.0,0.0,0.0,0.0,198.2233406975865,228.19436001591384,194.32134001981467,0.2424600068479776,28069032,0
engulfing_confirmation_trend,price_action,10000,stateful,False,1,5,3565.3997200308368,3542.929499992169,3530.2320000482723,3659.55180011224,47.69272962494063,3617.417240026407,2.9640999622642994,65.29992001596838,2177.9735388234258,0.0,0.0,0.0,0.0,0.0,198.35346145555377,235.86550334002823,201.5636833384633,0.3458400024101138,29418628,0
heikin_ashi_trend,trend_following,10000,stateful,False,1,5,3702.000659983605,3690.470700035803,3662.197500001639,3753.856199909933,31.109921706641188,3738.8935199240223,3.216399997472763,63.56045997235923,2339.110816922039,0.0,0.0,0.0,0.0,0.0,203.0581412138417,230.3841621614993,197.4057221552357,0.2274600090458989,28079038,0
ichimoku_cloud_trading,trend_following,10000,stateful,False,1,5,2834.1703600017354,2809.181399992667,2715.208400040865,3103.27680001501,142.17449653504283,2992.5873200176284,3.5272400127723813,65.91096001211554,1451.1313154827803,0.0,0.0,0.0,0.0,0.0,192.94452043250203,235.0654009031132,201.75148090347648,0.3455000231042504,28857251,0
inside_bar_breakout,price_action,10000,stateful,False,1,5,3782.6982599915937,3779.607400065288,3645.397799904458,3932.6581000350416,123.58610978454765,3923.65502002649,3.584040002897382,69.17991999071091,2355.8959409594536,0.0,0.0,0.0,0.0,0.0,205.04862086381763,239.0034976880997,204.28383769467476,0.3208799986168742,29238746,0
keltner_channel_breakout,breakout,10000,stateful,False,1,5,3451.134159998037,3450.0633000861853,3422.978099901229,3490.13459996786,24.39469885659333,3479.581439984031,3.1515599926933646,66.07154000084847,2074.2091198451817,0.0,0.0,0.0,0.0,0.0,203.28843917232007,233.73672268353403,200.08702271152288,0.2354200230911374,28149032,0
macd_momentum,momentum,10000,stateful,False,1,5,3320.5592000158504,3315.9958000760525,3248.7106000771746,3413.2042999845,54.21065231942476,3380.879899999127,3.252279991284013,69.15673997718841,1977.7096996316689,0.0,0.0,0.0,0.0,0.0,196.50474081281573,225.76053962111476,192.9608196252957,0.2271999605000019,28039032,0
momentum_acceleration_breakout,breakout,10000,stateful,False,1,5,3768.820460001007,3757.287400076166,3554.316099965945,3976.740499958396,137.6270175943762,3917.5252200104296,3.242520010098815,66.87183997128159,2310.911699174904,0.0,0.0,0.0,0.0,0.0,216.77516223862767,243.95287833176556,210.3347183438018,0.285619986243546,29458624,0
nr4_nr7_volatility_breakout,price_action,10000,stateful,False,1,5,3547.763940016739,3520.7750000990927,3501.344699994661,3689.050800050609,71.23946462359318,3623.216359992512,3.0125000048428774,63.433059980161495,2167.33556042891,0.0,0.0,0.0,0.0,0.0,194.35804325621572,236.1452782060951,203.2963182544336,0.2817599568516016,29398090,0
opening_range_breakout,breakout,10000,stateful,False,1,5,3440.044379979372,3438.541100011207,3398.996099946089,3484.6346999984235,30.726411581286666,3475.525219971314,10.752559988759458,70.22553998976946,1980.3480396047237,0.0,0.0,0.0,0.0,0.0,199.42151503637436,232.1194999618456,198.22213996667412,0.3035600064322352,29298743,0
parabolic_sar_trend,trend_following,10000,stateful,False,1,5,3297.542020003312,3229.2880999157205,3195.534700062126,3562.142899958417,134.5647474464895,3446.426420006901,3.097439999692142,67.58647998794913,1932.0627610664812,0.0,0.0,0.0,0.0,0.0,200.44980158563703,229.67948142904788,196.7451214324683,0.2510599792003631,28099032,0
pin_bar_rejection,price_action,10000,stateful,False,1,5,4306.73062002752,4271.637799916789,4239.630400086753,4488.477400038391,92.49351144065189,4408.08992004022,3.168660029768944,65.25874000508338,2753.6453808192164,0.0,0.0,0.0,0.0,0.0,212.12065571453425,286.4611183991656,251.56265839468688,0.3143799724057317,31388586,0
pivot_range_breakout,breakout,10000,stateful,False,1,5,3585.7335600303486,3583.019000012428,3514.973200042732,3650.6637999555096,49.537979812979415,3641.900880006142,3.3787199994549155,67.67257999163121,2201.9546987023205,0.0,0.0,0.0,0.0,0.0,199.03645801823583,232.56252363789827,197.33434363733977,0.2840399742126465,29258644,0
price_channel_trend,trend_following,10000,stateful,False,1,5,3402.8328999876976,3412.07039996516,3337.789699900896,3453.504899982363,38.19902964714513,3439.9129800032824,2.998340013436973,63.405839982442565,2087.377080670558,0.0,0.0,0.0,0.0,0.0,191.7211377294734,225.3760593244806,190.5465792864561,0.2345000160858035,28099038,0
rsi_pullback_trend,momentum,10000,stateful,False,1,5,3253.5255199996755,3186.261499999091,3162.133499979973,3442.9613000247627,106.43911312012904,3385.378299979493,2.916740020737052,68.0398199474439,1892.2197645297276,0.0,0.0,0.0,0.0,0.0,197.26028107106688,227.458577346988,194.0608973382041,0.2797599881887436,29218747,0
stochastic_pullback_trend,momentum,10000,stateful,False,1,5,4804.398919991218,4815.729700028896,4751.014500041492,4829.342899960466,29.031012624483587,4828.900459944271,2.9384799767285585,62.42000001948327,3332.9917178023607,0.0,0.0,0.0,0.0,0.0,241.97694025933745,259.6199218882248,226.673801895231,0.2785600256174803,29358210,0
supertrend_trend_following,trend_following,10000,stateful,False,1,5,3457.5974999926984,3436.643799999729,3414.5815999945626,3543.5781999258325,46.96517589089643,3514.182799984701,3.078759997151792,61.77094001322985,2091.6344006778672,0.0,0.0,0.0,0.0,0.0,195.5164016224444,234.08092015888545,200.71148017887023,0.264040008187294,28988821,0
support_resistance_bounce,price_action,10000,stateful,False,1,5,3823.305179993622,3806.6799000371248,3643.951699952595,3988.609499996528,120.42357816181318,3959.95205999352,3.3330799778923392,65.96958001609892,2325.378021947108,0.0,0.0,0.0,0.0,0.0,216.01996005047116,252.1442180033773,216.4736579870805,0.3146399743854999,29808752,0
triple_screen_trading,multi_timeframe,10000,stateful,False,1,5,4280.679180007428,4265.615900047123,4254.545500036329,4344.774099998176,33.54353694301825,4319.815099984407,6.150740012526512,196.880739973858,2257.359423069284,0.0,0.0,0.0,0.0,0.0,304.98754121363163,274.37892025336623,240.83420026581732,0.2422800054773688,34181489,0
turtle_trading,trend_following,10000,stateful,False,1,5,2483.7309200316668,2486.9634000351653,2435.1013000123203,2564.1578000504524,46.76892433957922,2535.8598800376058,3.0283400090411305,63.53106000460684,1249.1678634425623,0.0,0.0,0.0,0.0,0.0,172.72519944235682,209.0870593907312,175.27861935086548,0.2270599827170372,28049032,0
volume_expansion_breakout,breakout,10000,stateful,False,1,5,3668.774179997854,3616.220899973996,3611.538299941458,3841.5680000325674,88.42173221251714,3769.695240003057,3.0084999976679683,66.22726002242416,2311.753118550405,0.0,0.0,0.0,0.0,0.0,198.76206065528092,231.20520140510047,196.22122140135616,0.2841399982571602,29358634,0
vwap_mean_reversion,mean_reversion,10000,stateful,False,1,5,3161.7680199909955,3129.8436999786645,3118.2884000008926,3303.8690999383107,71.18425257159645,3234.555419976823,2.9838799964636564,64.00518002919853,1866.5187582140788,0.0,0.0,0.0,0.0,0.0,188.5287593351677,220.2765034744516,187.7061434788629,0.2189200138673186,28099032,0
williams_r_reversal,mean_reversion,10000,stateful,False,1,5,4595.374360005371,4593.485299963504,4573.878800030798,4610.97979999613,12.910450381840011,4609.035479999147,3.062799945473671,65.14028001111001,3132.5898609124124,0.0,0.0,0.0,0.0,0.0,238.95748159848156,254.9569194903597,224.21755949035287,0.2642999868839979,29238246,0
zscore_mean_reversion,mean_reversion,10000,stateful,False,1,5,3041.2739400286227,3018.8748999498785,2997.535900096409,3093.068900052458,37.69842155126573,3087.566180014983,2.8956400230526924,63.572359993122525,1765.3097992297262,0.0,0.0,0.0,0.0,0.0,183.54161935858428,215.6513380818069,182.8050980810076,0.2199800219386816,28119032,0
adx_trend_following,trend_following,10000,stateful_policy,False,1,5,3331.1343600042164,3361.173400073312,3148.4928999561816,3454.840800026432,105.5457416000652,3432.5261999852955,3.2314599957317114,61.83238001540303,1986.9134191656483,0.0,0.0,0.0,0.0,0.0,199.1405587643385,227.98678039107472,194.589740363881,0.241499999538064,28099032,0
aroon_trend,trend_following,10000,stateful_policy,False,1,5,3401.550420001149,3407.8121000202373,3359.994599944912,3436.076799989678,28.74753405230717,3432.109560002573,2.978740050457418,61.35896001942456,2107.2193416999653,0.0,0.0,0.0,0.0,0.0,189.68381837476045,220.0957196764648,187.63289963826537,0.2173599787056446,28019038,0
atr_volatility_breakout,breakout,10000,stateful_policy,False,1,5,3158.5896600037813,3139.386299997568,3128.601999953389,3231.1926999827847,37.95800871068053,3203.0602200189605,2.929660025984049,66.78743998054415,1886.046881438233,0.0,0.0,0.0,0.0,0.0,185.68587901536372,216.218099091202,184.77271909359845,0.2217799657955765,28139032,0
bollinger_mean_reversion,mean_reversion,10000,stateful_policy,False,1,5,2009.758599987253,2004.3950999388471,1975.78410001006,2061.2410999601707,29.176089575831423,2043.5030999826267,3.0480200424790382,61.83495996519923,811.1335198162124,0.0,0.0,0.0,0.0,0.0,164.40890016965568,197.5958766648546,164.92655663751066,0.2180599840357899,28149026,0
bollinger_squeeze_breakout,breakout,10000,stateful_policy,False,1,5,3193.3637999929488,3168.284500017762,3126.071500009857,3341.4027000544597,75.86792765270904,3274.603860010393,2.9956400161609054,66.43653996288776,1880.7661562226715,0.0,0.0,0.0,0.0,0.0,189.60230159573257,219.50187894981357,188.35555899422616,0.2683599945157766,29378739,0
cci_trend_pullback,momentum,10000,stateful_policy,False,1,5,4624.0347400074825,4572.7238999679685,4562.642800039612,4818.421800038777,97.7993205610342,4729.223160003312,3.2360400073230267,61.58336000517011,3149.6983777731657,0.0,0.0,0.0,0.0,0.0,239.65031639672816,257.9876795876771,225.65151960588992,0.3008200088515878,29218252,0
chandelier_exit_trend,trend_following,10000,stateful_policy,False,1,5,3377.27921998594,3370.52799994126,3343.774300068617,3417.254799976945,24.570554052257624,3405.8134799823165,2.943820017389953,63.425240013748414,2090.864880569279,0.0,0.0,0.0,0.0,0.0,188.4210026822984,218.03855691105127,185.986116877757,0.222480040974915,28119038,0
connors_rsi_mean_reversion,mean_reversion,10000,stateful_policy,False,1,5,3088.342079985887,3083.332199952565,3069.930600002408,3107.274000067264,13.169719430910238,3103.8809600286186,2.9967000242322683,62.66499997582287,1791.011037491262,0.0,0.0,0.0,0.0,0.0,184.82774579897523,213.96087838802487,182.331538409926,0.3112400183454156,29368039,0
donchian_breakout,breakout,10000,stateful_policy,False,1,5,2706.450600014068,2714.796599932015,2585.711400024593,2782.463900046423,66.8492250673644,2769.361380022019,3.17312004044652,64.54089998733252,1403.3415587851778,0.0,0.0,0.0,0.0,0.0,185.76863987836987,218.95224067848176,185.7763406587765,0.2239600056782364,28079032,0
dual_moving_average_crossover,trend_following,10000,stateful_policy,False,1,5,3134.9248599959537,3137.415300006978,3105.278500006534,3177.932600025088,24.92469642972289,3161.993440007791,2.999140019528568,63.235660013742745,1872.3820648156104,0.0,0.0,0.0,0.0,0.0,182.90797704830769,214.92093766573817,182.1753776632249,0.2194999950006604,28199032,0
elder_impulse_system,momentum,10000,stateful_policy,False,1,5,3478.335519996472,3468.606200069189,3450.8280999725685,3515.478399931453,22.320322478567668,3505.201319954358,2.8868200024589896,59.54246004112065,2204.753279616125,0.0,0.0,0.0,0.0,0.0,187.27080272510648,217.0677811373025,186.0379211138934,0.2183400094509124,28109038,0
ema_ribbon_trend,trend_following,10000,stateful_policy,False,1,5,3124.8254199977964,3125.147399958223,3093.4578999876976,3167.404300067574,25.084177774168385,3152.820740034804,3.2826599897816777,63.92009998671711,1858.7218968197703,0.0,0.0,0.0,0.0,0.0,184.7908012568951,217.01487936079505,184.8493193741888,0.2279799897223711,28069032,0
engulfing_confirmation_trend,price_action,10000,stateful_policy,False,1,5,3505.637460038997,3544.8861001059413,3381.2550000147894,3573.477300000377,71.03380787394042,3566.451340005733,3.174759983085096,63.50676000583917,2147.9834981262684,0.0,0.0,0.0,0.0,0.0,192.45266320649532,229.59581764880568,196.48277761880308,0.3139199689030647,29418628,0
heikin_ashi_trend,trend_following,10000,stateful_policy,False,1,5,3518.334580003284,3531.5971000818536,3472.759199910797,3574.619499966502,38.84504472228884,3559.431699989364,2.948999986983836,63.65980000700802,2237.4806005042046,0.0,0.0,0.0,0.0,0.0,188.42370205093172,217.40263756364584,186.05517758987844,0.2317200414836406,28079038,0
ichimoku_cloud_trading,trend_following,10000,stateful_policy,False,1,5,2671.717959991656,2660.438399994746,2618.556199944578,2735.909500042908,40.18874152928486,2719.234660011716,2.938719978556037,63.99692001286894,1371.7317822622135,0.0,0.0,0.0,0.0,0.0,178.23462060187012,221.97754005901515,189.14754004217684,0.2600600011646747,28857251,0
inside_bar_breakout,price_action,10000,stateful_policy,False,1,5,3518.898339988664,3531.978699960746,3478.328200057149,3562.8589999396354,34.12174016616633,3554.426439991221,2.870159992016852,63.43965998385101,2207.413798919879,0.0,0.0,0.0,0.0,0.0,187.87832052912563,221.47663754876703,189.849917544052,0.2661400008946657,29238746,0
keltner_channel_breakout,breakout,10000,stateful_policy,False,1,5,3371.910380013287,3467.9639000678435,3204.647499951534,3471.708900062368,120.4079130054611,3470.720300031826,3.2010399969294667,65.87327995803207,2033.5859176004308,0.0,0.0,0.0,0.0,0.0,195.7209009444341,225.77270222827792,192.5126422662288,0.2313199685886502,28149032,0
macd_momentum,momentum,10000,stateful_policy,False,1,5,3201.645060046576,3205.833900021389,3159.2541000572965,3229.7231000848114,23.116631802393183,3221.7076200526208,3.025140007957816,62.63721999712288,1918.4764778008685,0.0,0.0,0.0,0.0,0.0,185.89143820572644,216.91450064536184,185.1166405947879,0.2197799738496542,28039032,0
momentum_acceleration_breakout,breakout,10000,stateful_policy,False,1,5,3379.5739999972284,3380.3619999671355,3365.639599971473,3396.01909997873,10.730126323997144,3391.679699998349,2.947059995494783,62.49231998808682,2083.114019385539,0.0,0.0,0.0,0.0,0.0,186.66195892728865,219.16179787367585,187.33043784741312,0.2636600052937865,29458624,0
nr4_nr7_volatility_breakout,price_action,10000,stateful_policy,False,1,5,3409.692380041816,3352.8074000496417,3340.7290000468493,3623.391299974173,107.77725095535531,3527.045299997553,2.790540014393628,61.02271999698132,2083.8720429921523,0.0,0.0,0.0,0.0,0.0,184.35851635877043,226.48628153838217,193.90788155142215,0.2640200313180685,29398090,0
opening_range_breakout,breakout,10000,stateful_policy,False,1,5,3395.927240024321,3327.090899925679,3261.9787000585347,3647.988400072791,135.8583538447363,3557.022440084256,9.696200001053512,69.57032002974302,1951.8408787436783,0.0,0.0,0.0,0.0,0.0,196.2092793080956,227.32320053037256,195.0300405267626,0.2655000425875187,29298743,0
parabolic_sar_trend,trend_following,10000,stateful_policy,False,1,5,3050.3702400252223,3043.0263000307605,3031.1964000575244,3069.6831999812275,15.721997587343896,3069.1636399831623,2.809559996239841,60.31126000452787,1795.6917581381276,0.0,0.0,0.0,0.0,0.0,181.8221057066694,212.5037606805563,181.1808806844056,0.2342799911275506,28099032,0
pin_bar_rejection,price_action,10000,stateful_policy,False,1,5,4072.682139999233,4070.475799962878,4047.2690999740735,4108.9064999250695,20.39385223125952,4095.219699968584,2.890000003390014,61.24453998636454,2618.870282592252,0.0,0.0,0.0,0.0,0.0,198.1729010352865,269.41163958981633,236.67963959742335,0.3088400000706315,31388586,0
pivot_range_breakout,breakout,10000,stateful_policy,False,1,5,3566.899559996091,3617.4246999435127,3473.59960002359,3643.857099930756,75.64998390499257,3635.699699982069,3.295699995942414,63.15929999109357,2198.708096658811,0.0,0.0,0.0,0.0,0.0,200.33130233641717,231.08632226940244,196.6044422937557,0.2982200356200337,29258644,0
price_channel_trend,trend_following,10000,stateful_policy,False,1,5,3327.767640003003,3340.145400026813,3284.4308000057936,3359.950299956836,26.66984630650204,3353.0848199734464,3.3503999933600426,67.17740001622587,2042.4939204007387,0.0,0.0,0.0,0.0,0.0,187.2089431388304,218.07216252200303,185.71878250222653,0.219220039434731,28099038,0
rsi_pullback_trend,momentum,10000,stateful_policy,False,1,5,3077.8175600105897,3090.2326999930665,3053.1722999876365,3092.0313000679016,16.503152263477503,3091.5793400723487,2.8449999867007136,62.87727998569608,1793.8828203594312,0.0,0.0,0.0,0.0,0.0,183.16182105336335,214.972680574283,182.67072059679776,0.2625200198963284,29218747,0
stochastic_pullback_trend,momentum,10000,stateful_policy,False,1,5,4773.269919981249,4746.47500005085,4695.982999983244,4908.155799959786,74.81494777410722,4862.53615997266,2.9029199853539467,70.54676001425833,3301.9800188951194,0.0,0.0,0.0,0.0,0.0,240.80134113319215,257.0510813500732,224.9513813760132,0.2836400177329778,29358210,0
supertrend_trend_following,trend_following,10000,stateful_policy,False,1,5,3488.165639992804,3448.226899956353,3403.399300063029,3626.9606000278154,78.27295688091925,3582.7371600084007,3.235759981907904,67.62316001113504,2103.095000702888,0.0,0.0,0.0,0.0,0.0,197.79346245341003,236.4556400338188,202.73394002579155,0.2613799879327416,28988821,0
support_resistance_bounce,price_action,10000,stateful_policy,False,1,5,3575.247219996527,3577.90389994625,3551.268400042318,3598.75230002217,18.750288657371435,3595.961820008233,2.8514999663457274,67.08660002332181,2181.1870343750343,0.0,0.0,0.0,0.0,0.0,199.22945708967745,234.9010440288112,202.0046440185979,0.2924199914559722,29808752,0
triple_screen_trading,multi_timeframe,10000,stateful_policy,False,1,5,4213.887959974818,4213.071599951945,4185.76529994607,4253.089800011367,23.2038210113851,4240.345200011507,5.232039978727698,187.8158800303936,2223.132899031043,0.0,0.0,0.0,0.0,0.0,298.9765201229602,270.2782796928659,237.0559196686372,0.2178800059482455,34181489,0
turtle_trading,trend_following,10000,stateful_policy,False,1,5,2491.861279984005,2468.6514999484643,2421.371799893677,2609.182499931194,68.20443867986768,2574.754019989632,2.938660024665296,64.61715996265411,1253.7194003583863,0.0,0.0,0.0,0.0,0.0,174.17286054696888,207.8522610012442,175.827041012235,0.2209799597039818,28049032,0
volume_expansion_breakout,breakout,10000,stateful_policy,False,1,5,3701.1735999956727,3606.658500037156,3562.404299969785,3882.553300005384,147.61843114206235,3881.387499975972,3.14044002443552,65.95309996046126,2327.748335432261,0.0,0.0,0.0,0.0,0.0,202.30022170580924,231.6795831779018,197.16810318641365,0.2855399856343865,29358634,0
vwap_mean_reversion,mean_reversion,10000,stateful_policy,False,1,5,3105.0996400183067,3107.866100035608,3070.5270000034943,3152.8959000715986,29.265452303981974,3137.884660041891,3.111220011487603,66.35400000959635,1829.2629580711944,0.0,0.0,0.0,0.0,0.0,184.9487049970776,216.2231006193906,183.76312060281637,0.2174199558794498,28099032,0
williams_r_reversal,mean_reversion,10000,stateful_policy,False,1,5,4541.637920006178,4550.624900031835,4478.938299929723,4602.439900045283,40.79495616173004,4583.5547000402585,2.871679980307817,63.17378000821919,3094.096563081257,0.0,0.0,0.0,0.0,0.0,235.49304269254208,254.47221416980025,221.19213417172432,0.2702799858525395,29238246,0
zscore_mean_reversion,mean_reversion,10000,stateful_policy,False,1,5,3195.463379984721,3228.227599989623,3008.865699986927,3379.099000012502,123.27201612346214,3321.4496799744666,3.2071799971163277,67.6515200175345,1849.966359557584,0.0,0.0,0.0,0.0,0.0,196.68248146772385,228.8284781156108,195.3983980929479,0.2370799891650676,28119032,0
adx_trend_following,trend_following,10000,stateful_policy_instrumented,True,1,5,3201.890080003068,3212.750899954699,3165.195200010203,3230.938300024718,23.89809886220522,3225.2619800157845,3.0753000173717737,62.24387995898724,1907.2561191162092,89.00388,39.01286,18.8177,1.3495,19.2879,186.5231612464413,218.44217935577035,185.780839365907,0.271160015836358,28099032,0
aroon_trend,trend_following,10000,stateful_policy_instrumented,True,1,5,3445.6387600163,3443.5649000806734,3425.6403000326827,3465.484899934381,14.044661556753743,3461.845779977739,2.955380012281239,63.30641999375075,2124.145264038816,92.22206,40.33138,19.3587,1.3609,20.0806,192.9592392174527,222.8386396775022,190.74425967410207,0.2223800169304013,28019038,0
atr_volatility_breakout,breakout,10000,stateful_policy_instrumented,True,1,5,3169.0106000052765,3158.835000009276,3145.358099951409,3220.4916999908164,26.41150676023084,3197.592980018817,3.16253995988518,65.48272001091391,1873.0989180970937,88.7202,38.72106,18.7018,1.315,19.1843,185.57090025860816,217.82646235078573,184.28864234592768,0.2186799887567758,28139032,0
bollinger_mean_reversion,mean_reversion,10000,stateful_policy_instrumented,True,1,5,2226.893480005674,2200.163200031966,2148.7533999606967,2337.120000040158,72.87983695576187,2316.571560036391,3.1749000307172537,71.7966000083834,893.3721624081954,88.41796,38.84646,16.8906,1.3431,19.0054,188.07211730163544,218.7199598411098,183.465359848924,0.2439799951389432,28149026,0
bollinger_squeeze_breakout,breakout,10000,stateful_policy_instrumented,True,1,5,3160.7879400020465,3162.5000999774784,3110.198499984108,3205.0091000273824,31.606841694942865,3194.360140012577,3.1909199664369226,63.58178001828492,1856.329337717034,102.79512,53.09938,17.6877,16.472,17.9557,186.64105993229896,216.24203957617283,184.8995195934549,0.2846799558028579,29378739,0
cci_trend_pullback,momentum,10000,stateful_policy_instrumented,True,1,5,4562.282000016421,4564.277400029823,4524.233300006017,4603.3504999941215,26.27523442895969,4590.827660006471,2.9274400090798736,64.60367999970913,3098.8814203301445,122.82074,61.73326,21.8978,18.8776,20.9628,234.1759768081829,253.73238129541275,221.3099413085729,0.2672600094228983,29218252,0
chandelier_exit_trend,trend_following,10000,stateful_policy_instrumented,True,1,5,3464.0023600077257,3425.246699946001,3402.339700027369,3644.7920000646254,91.79346053041422,3564.9400000460446,3.1882000155746937,64.24853999633342,2122.678841464221,92.63768,40.32866,19.38,1.4058,21.4823,193.47286021802572,223.7078994512558,191.9641594402492,0.2200599992647767,28119038,0
connors_rsi_mean_reversion,mean_reversion,10000,stateful_policy_instrumented,True,1,5,3153.158440021798,3125.915599986911,3054.494299925864,3336.7000001017004,96.4512636012331,3259.1811200603843,2.91318001691252,67.17066003475338,1817.9562612902373,103.05364,52.99746,18.368,16.5906,18.4581,190.05515959579495,218.82066128309816,187.03940126579252,0.2652399940416217,29368039,0
donchian_breakout,breakout,10000,stateful_policy_instrumented,True,1,5,2576.1634199880064,2584.466499974951,2550.193200004287,2592.957600019872,15.182839825413192,2589.5991600118577,3.031460009515285,63.84224002249539,1328.6963028367609,83.8379,37.06516,16.7105,1.2739,18.7934,173.64165862090886,208.56381901539865,176.06459902599454,0.220460002310574,28079032,0
dual_moving_average_crossover,trend_following,10000,stateful_policy_instrumented,True,1,5,3188.814999978058,3195.537499967031,3162.390399957076,3221.3506000116467,22.45408398869725,3212.905840016901,3.024880029261112,63.26295998878777,1893.0675620445984,89.6508,38.92232,18.1831,1.338,19.2806,187.1766598429531,218.7857582932338,186.73567827790976,0.2145599806681275,28199032,0
